,pretty_formula,task_id,spacegroup.number,final_energy_per_atom,density,formation_energy_per_atom,volume,band_gap,min_abc,max_abc,Dimension,Dim,is_uv
164,InSe,mp-1079260,187,-3.6337331625,4.828159571413542,-0.509935558671875,266.58268807251403,0.6560999999999999,4.096473523735873,18.343448000000002,2.0,1.0,-1
165,Nb(SBr)2,mp-1079264,12,-5.1746189430000005,4.024042659540435,-1.1103913722500005,261.4944798238011,1.5097,6.65337332569314,7.187314494037532,2.0,1.0,-1
166,ZrTi(PbO3)2,mp-1079416,99,-7.710931774,7.588402081948216,-2.776683814083333,142.1246778066841,1.8868,4.02758,8.761553999999999,2.0,1.0,-1
167,Nb(SBr)2,mp-1079487,2,-5.178455352,3.8906714325023697,-1.1142277812500003,270.458444075943,1.5530000000000002,6.657862,7.711163019986607,2.0,1.0,-1
168,TaTlS3,mp-10795,62,-6.114656397999999,6.539340927594236,-1.1869763558750002,489.0970159433645,0.6057000000000001,3.523493,14.724654000000001,1.0,1.0,-1
169,KTl,mp-1079544,194,-1.80481718375,4.770764090083162,-0.06879122025000006,338.99031783080824,0.0,5.4181078541200165,13.334028,2.0,1.0,-1
170,CdPSe3,mp-1079559,148,-3.670812535000002,4.661561827736523,-0.30603052412053555,270.91542117717944,1.2818,8.084807190419388,8.084808243899666,2.0,1.0,-1
171,TePb,mp-1079574,62,-3.77823956625,7.470658429131062,-0.35026556625000005,297.6704047021164,1.4257,4.587522,13.934149,2.0,1.0,-1
172,SnPS3,mp-1079752,148,-4.669596911,3.034640100146826,-0.7012314475892858,269.08712497965683,1.2294,7.856394744707588,7.856394760375652,2.0,1.0,-1
173,NiPSe3,mp-1079754,12,-4.453325003,4.979098005074669,-0.11709360812053544,217.80825323611083,0.0,6.163277281250374,6.932315344172538,2.0,1.0,-1
174,Ca(InP)2,mp-1079772,194,-4.249122044,4.342682661420563,-0.5820142314285711,253.63903394679008,0.4085000000000001,4.085596064432214,17.545858,2.0,1.0,-1
175,BiI3,mp-1079786,11,-2.511269655,4.881606473122021,-0.3957516162500001,401.18334578122847,2.2403,4.16043,12.534295,1.0,1.0,-1
176,SnH4,mp-1079902,63,-3.3226204160000004,3.117287543415857,0.0710832841040002,130.7659205283978,0.0,4.846524,7.024283500843698,2.0,1.0,-1
177,H3W,mp-1079923,11,-5.576807035,8.990844851208387,0.0925270785350003,69.02458631624727,0.0,3.053199,7.509332873784461,2.0,1.0,-1
178,SnPS3,mp-1080140,12,-4.669496822,3.0160774944448567,-0.7011313585892858,270.7432356763062,1.0965999999999996,6.762189303735367,7.2017770861237445,2.0,1.0,-1
179,Cs2Se,mp-1080258,166,-2.747433178333333,3.59983915737602,-0.9851944377352732,318.0728525683345,1.5902,11.625265689009476,11.625266276001165,2.0,1.0,-1
180,NbBr4,mp-1080428,12,-4.228923397,4.070716968198498,-0.8991211569999997,336.5547313597498,0.8733,7.608639703800541,9.176978991488866,1.0,1.0,-1
181,GeTe,mp-1080459,62,-3.9225210725,5.78338207567182,-0.03935667999999959,229.97363020139647,0.2008000000000001,4.195972,11.810234,2.0,1.0,-1
182,Nb2PdS6,mp-1080466,12,-6.365996586666666,4.313677345548927,-1.230393132083334,186.55429256290645,0.0,6.432605562193363,10.217456707948607,2.0,1.0,-1
183,Sn4Ir,mp-1080586,68,-5.1726959269999995,9.312326615919162,-0.19735235900000064,237.89419203906743,0.0,6.426266,6.585008325296787,2.0,1.0,-1
184,SiS4,mp-1080657,11,-4.447377355,2.0948578119648875,-0.5839226574999998,247.86198772469413,0.0,4.710985,7.6573113902299275,0.0,1.0,-1
185,N2,mp-1080711,217,-6.298561016,2.4378234073124623,0.0,95.40753638832008,0.0,4.985800048279815,4.985800048279815,0.0,1.0,-1
186,TiZn(BiO3)2,mp-1084840,8,-6.460906937000001,7.132423554995407,-2.219977231083333,146.0296383743298,1.4626,3.8298792504667816,9.962274928369975,2.0,1.0,-1
187,InMoS2,mp-1087488,194,-6.02639691375,5.563733853515824,-0.8905702903125006,164.08486637120282,0.0,3.2039315635250385,18.457437,2.0,1.0,-1
188,Tc3B,mp-1087495,63,-9.70595840625,10.303610336146633,-0.265645531041665,98.24722731482952,0.0,4.862425275808358,7.2613520000000005,2.0,1.0,-1
189,O2,mp-1087546,15,-4.92996833875,1.4857460231158937,0.01798712999999985,143.05340659202378,0.0,4.500865922747312,6.050385081828757,0.0,1.0,-1
190,Bi2O3,mp-1091371,160,-5.663351025,7.799722003122977,-1.5599380197499997,198.40274374498608,2.4424,5.8339868562884165,5.833986856656175,2.0,1.0,-1
191,O2,mp-1091399,92,-4.94668871125,1.3026275029235828,0.0012667574999998266,163.16332141019504,1.4608,4.26251,8.980317999999997,0.0,1.0,-1
192,Bi2Pt,mp-1092293,12,-4.81467057,12.204140709007412,-0.19767846,83.4130697317057,0.0,3.95725561640918,5.927049350218876,2.0,1.0,-1
193,Zn(GaS2)2,mp-1094008,166,-4.046112352857143,3.715159097329824,-1.0164131982142857,148.89011659501253,0.6459999999999999,12.608307599828178,12.608307860082931,2.0,1.0,-1
194,Ti3C2,mp-1094034,194,-9.109501352,4.505624960490742,-0.6814938619999993,123.55380045077487,0.0,3.070643385140808,15.130966,2.0,1.0,-1
195,P,mp-1094075,6,-5.345582629,0.7531643069387214,0.06770323242857118,682.8940427305091,1.3057,5.598318,19.809882,2.0,1.0,-1
196,PAuS,mp-1094079,61,-4.320675910416667,6.437955764502242,-0.26729015431547626,536.5044749519433,0.5509999999999997,5.6582620000000015,16.638463,2.0,1.0,-1
197,MgSn2,mp-1094206,12,-3.218522431666667,5.5953787871489835,-0.01204784500000026,155.34411654276198,0.0,6.6516893502397565,7.5079527217292075,2.0,1.0,-1
198,MgSn2,mp-1094241,194,-3.2337291866666664,5.639644111401933,-0.02725459999999973,154.12482724830969,0.0,3.400673935923437,15.389056,2.0,1.0,-1
199,MgSn5,mp-1094246,8,-3.576828893333333,6.336072763211107,0.03119432749999973,161.92559702773715,0.0,6.530038759728766,7.8458343798840176,2.0,1.0,-1
200,MgSn,mp-1094250,8,-2.848960416666667,4.792267657958581,-0.044034464166667085,148.6657329429897,0.0,6.837070353042304,7.081074765179789,2.0,1.0,-1
201,MgSn2,mp-1094252,12,-3.2325368266666668,5.642983189291872,-0.026062239999999903,154.03362818113322,0.0,6.73784654972529,7.30195776734466,2.0,1.0,-1
202,Sr2Mg,mp-1094281,63,-1.6838394075,2.582177739259236,-0.024091888611111226,513.2911851989769,0.0,6.09681887,13.80078979,2.0,1.0,-1
203,Sr2Mg,mp-1094285,63,-1.6264596066666668,2.5740429368288544,0.033287912222222125,257.45667510341787,0.0,6.253262,10.233724402506155,2.0,1.0,-1
204,Sr2Mg,mp-1094288,71,-1.691779,2.5981372464998542,-0.03203148111111117,127.53455133714995,0.0,7.976365755531838,7.976365755531838,2.0,1.0,-1
205,Sr3Mg,mp-1094297,44,-1.6386678575,2.5620916990564546,0.0285130950000001,186.11695328305333,0.0,7.581432427853855,7.581432427853855,1.0,1.0,-1
206,Sr2Mg,mp-1094317,12,-1.6488400483333334,2.628313016695664,0.010907470555555555,252.1406437816724,0.0,7.55109862032625,8.715196660806054,2.0,1.0,-1
207,Sr2Mg,mp-1094352,12,-1.6589422516666668,2.572453687926017,0.0008052672222221465,257.6157305376738,0.0,7.004259209886796,10.181310036349595,2.0,1.0,-1
208,Y2Mg,mp-1094389,63,-4.895803655,3.823671633845956,-0.05139622944444433,351.0998940300672,0.0,5.23576597,12.80409233,2.0,1.0,-1
209,Mg2Zn,mp-1094422,63,-1.5411801933333331,3.194693998965241,-0.05441229000000014,118.52966443483488,0.0,4.890197,7.970479907309973,2.0,1.0,-1
210,Mg2Zn,mp-1094431,194,-1.48681013,3.156111096797306,-4.222666666671889e-05,119.97866870199397,0.0,3.0882003014053345,14.526551000000001,2.0,1.0,-1
211,Mg2Zn,mp-1094458,12,-1.4975417583333333,3.1642557697439377,-0.010773855000000054,119.66984821204063,0.0,5.999640644839323,7.0007659511839835,2.0,1.0,-1
212,Mg2Ga,mp-1094653,194,-2.1295929216666667,3.1251713318087635,-0.0533743874999999,125.75090995363183,0.0,3.1013169839669725,15.096910999999999,2.0,1.0,-1
213,MgGa5,mp-1094662,8,-2.8176967333333334,5.359391953899504,-0.027570472916667185,115.54449348790506,0.0,5.629478636628617,7.03732052319013,2.0,1.0,-1
214,Mg2Ga,mp-1094671,63,-2.1508243116666668,3.1607883628638023,-0.07460577750000012,124.33389826197912,0.0,4.945901,5.572825332872816,2.0,1.0,-1
215,Mg2Ga,mp-1094674,12,-2.1443062116666667,3.1560669440694835,-0.06808767750000004,124.5198995143062,0.0,5.978725057924137,6.88475644714764,2.0,1.0,-1
216,MgBi2,mp-1094981,63,-3.1414142233333333,8.287043128533128,-0.014631333333333291,177.2404529167925,0.0,5.890664,8.594784194528039,1.0,1.0,-1
217,Ca2Mg,mp-1095005,12,-1.8988412883333328,1.6485781621615796,-0.028348018333333037,210.4377886562121,0.0,6.6350846099166665,9.44650820416454,2.0,1.0,-1
218,MgBi2,mp-1095014,12,-3.1455129016666667,8.34347126043184,-0.01873001166666673,176.04174948235905,0.0,5.993605994463183,9.692469701743978,2.0,1.0,-1
219,InGaSe2,mp-1095059,140,-3.680220825,5.341485022285088,-0.4873202780468753,212.9257563821177,0.0,6.592403491712867,6.592403491712867,1.0,1.0,-1
220,OF2,mp-1095223,62,-2.8842776375,2.2029415432208306,-0.522022392043333,162.805609529347,2.1259,3.0192330000000003,9.031410000000001,0.0,1.0,-1
221,GeP,mp-1095275,12,-5.0007589425,3.937562446040862,0.01739791571428621,262.17443201906605,0.8479999999999999,7.9747132135444225,9.395625273323166,2.0,1.0,-1
222,ScTlP2S7,mp-1095287,5,-5.0694616172727285,3.1274572585033726,-1.0847686285470788,284.45475308008724,2.1363,6.543219055428683,6.667782340590684,2.0,1.0,-1
223,GeF2,mp-1095292,62,-4.881769906666666,3.572856078532266,-2.393727199126667,205.680537019036,4.1965,4.457753,8.660853,1.0,1.0,1
224,SiS2,mp-1095294,14,-5.22009015,1.9706682994519389,-1.0963255654166666,310.81322075082534,3.3913,5.942923,8.080066,2.0,1.0,1
225,BiSe2,mp-1095302,12,-3.908234644166667,6.9372940251589705,-0.2809488890624999,351.2911204522316,0.8157000000000001,8.716041009093807,12.334663285571153,2.0,1.0,-1
226,WBr5,mp-1095321,2,-3.990297573333333,4.569571344535404,-0.4665043783333338,423.9750282267513,0.0,6.894130935344192,9.984284944371048,0.0,1.0,-1
227,SbSI,mp-1095595,33,-3.572808210833333,4.595263295663244,-0.5308069702083333,405.7763153818418,1.7025,4.1432199999999995,10.702902,1.0,1.0,-1
228,Zr(MoO4)2,mp-1095622,12,-7.717952478181817,3.705202546779263,-2.5231969836363635,184.23993647564427,3.181,5.908220451582693,6.033989772711999,2.0,1.0,1
229,AgBrO2,mp-1096805,1,-3.7403688175,3.090846976931512,-0.2220104472916664,118.07065633771587,0.0,4.556272,6.552703840351706,2.0,1.0,-1
230,Zr64S127,mp-1096929,156,-7.101717112565446,3.2459449910993703,-1.928300602549084,5069.994585157945,0.10440000000000003,14.837767456971008,26.591320810051517,2.0,1.0,-1
231,H2,mp-1096977,123,-3.00810299,0.2486729532498795,4.440892098500626e-16,6.730622389427931,0.0,0.985799,2.612964,1.0,1.0,-1
232,HC,mp-1096986,164,-6.40659895,1.4092691227344831,-0.17334026930999968,30.679676387225303,3.2947,2.540267462699942,5.489859,0.0,1.0,1
233,IN2,mp-1097011,140,-5.90862217,3.447920921263097,-0.09896983991999993,149.21872115049626,0.0,7.1587787529610125,7.1587787529610125,2.0,1.0,-1
234,Sr2Mg,mp-1097933,12,-1.6801696666666668,2.5779430614219914,-0.02042214777777781,257.0671734401484,0.0,7.835176513394447,8.453797352738293,2.0,1.0,-1
235,As,mp-11,166,-4.659118405,5.540734383642445,0.0,44.907492443408564,0.0,4.1723085907657875,4.172309085887334,2.0,1.0,-1
236,ZrCl3,mp-1100795,2,-5.2408074975,2.8124521466647248,-2.163494107445,233.3154651431944,0.3714,6.278204,7.57210990814938,2.0,1.0,-1
237,Tl9SbTe6,mp-1101036,85,-3.05015927075,8.322442995836258,-0.28492904324999985,5440.678940425527,0.5366999999999997,8.96558651138612,92.65320215742564,2.0,1.0,-1
238,TaInS2,mp-1101055,194,-6.5471229875,7.325050372315882,-1.1582627140625004,163.17189323557974,0.0,3.3572210339536777,16.716869,2.0,1.0,-1
239,Ti2(InBr3)3,mp-1101135,186,-3.754017016428572,4.2633854191713265,-0.9841331533333332,903.086445898274,0.0,7.5183660424792444,18.448104999999998,0.0,1.0,-1
240,W5(O2F11)2,mp-1101179,88,-5.6516309308064505,4.259065956059004,-2.707424570521935,1092.5799434699961,3.5499000000000005,12.706256247864196,12.706256247864196,0.0,1.0,1
241,V3OF11,mp-1101185,1,-5.700244928666668,2.921493947197951,-2.895082585289333,429.48038951803215,1.9631,5.295,15.04101051689274,2.0,1.0,-1
242,VF5,mp-1101189,14,-5.187639975833333,2.6604999597795693,-2.7701971859916656,364.33498681860345,2.756,5.175341,10.197276625977349,1.0,1.0,-1
243,VF4,mp-1101190,14,-5.598663854,2.916915393132673,-2.9818425329519997,289.0460439461784,2.7841,4.9347129999999995,10.39217927610268,1.0,1.0,-1
244,VF4,mp-1101193,14,-5.585169458499999,2.856841151397872,-2.968348137452,295.1241634482075,1.9378,4.960531,10.893223815849602,1.0,1.0,-1
245,VF5,mp-1101210,62,-5.208745283333333,2.2535266647896757,-2.791302493491667,430.13168333983367,3.2848,5.127603,10.176591,0.0,1.0,1
246,VOF2,mp-1101214,71,-6.4187986975,3.286204511006298,-2.7966307459075,106.05131874963024,1.4003,3.102882844118675,9.40799965826748,2.0,1.0,-1
247,V2OF8,mp-1101223,13,-5.536137167045454,2.522402677068428,-2.771239105297272,710.6384088020986,2.5347,5.382347,14.970652855339909,1.0,1.0,-1
248,V2F9,mp-1101229,193,-5.356832288636364,2.6708278479723377,-2.8487628937009086,339.30230173087995,0.05900000000000016,5.203557637944448,14.469563,0.0,1.0,-1
249,TlInO2,mp-1101250,166,-4.901600745,9.01831455386902,-1.5004338331249991,64.66635009904721,0.9634,6.8102473197014675,6.810247691567466,2.0,1.0,-1
250,TiS2,mp-1101258,164,-6.659954747777778,2.728200713769233,-1.7127974976388898,204.503348566015,0.0,3.4205301087669144,20.182872,2.0,1.0,-1
251,TeO3,mp-1101301,12,-5.32322837125,4.7193275863508335,-1.3531540371875002,123.57170202295998,2.16,5.241994523048263,5.3818345380176815,2.0,1.0,-1
252,TaOF3,mp-1101316,71,-7.543831195999999,6.06477242959079,-3.4708124959639988,69.52963685711063,2.8024,5.204561116446612,5.204561116446612,2.0,1.0,-1
253,SrCaI4,mp-1101340,10,-3.309119075,3.6913568514477935,-1.6772638094444443,285.7937828355953,3.82,4.682771,8.143848632048732,2.0,1.0,1
254,TiMn2O6,mp-1101349,64,-7.6622483627777775,3.855485370995072,-2.2921153107848533,218.56876389880543,1.6071,5.102839550558493,9.700142000003812,2.0,1.0,-1
255,SbOF3,mp-1101381,71,-4.844547146,4.547611078717,-2.3172837239640005,71.11374126840906,1.4817,5.318809158894968,5.318809158894968,2.0,1.0,-1
256,Sb5O7F,mp-1101384,12,-5.769827235769231,4.824058992300193,-1.7863491884569245,509.30437526514135,3.0756,10.050726450008924,13.876255964635133,1.0,1.0,1
257,Sn2P2O7,mp-1101386,15,-6.734336717727272,3.959786967709792,-2.3193027437175333,1035.0327565174648,2.8001,9.444225227717359,11.808649730259635,2.0,1.0,-1
258,SnGeO3,mp-1101394,148,-6.086221023999999,5.056354248358174,-1.8123018007499998,157.20695864987837,2.6342000000000003,7.076874023014681,7.076874082384468,2.0,1.0,-1
259,K2TeOF4,mp-11014,63,-4.535941405625,3.1978994085249317,-2.6244458021262496,309.2600626297855,4.9388999999999985,6.7210149999999995,7.838900198483968,2.0,1.0,1
260,NbOF3,mp-1101450,71,-6.947989064,3.9308449251306303,-3.2262648819639987,70.08291592913585,2.0897,5.205345132834613,5.205345132834613,2.0,1.0,-1
261,Sb(PO3)5,mp-1101485,11,-6.833188508571429,2.757956241112763,-2.3150736238860543,622.1036898963575,0.2204,5.222174,14.019260999999998,2.0,1.0,-1
262,V3(PO4)4,mp-1101510,15,-7.386986267608695,2.644966709982957,-2.5265728260559004,668.8822785419135,0.9437,10.072101751065118,10.919051904335149,2.0,1.0,-1
263,NaV2O5,mp-1101677,59,-7.012821923125,2.477232099588715,-2.3444729605729178,274.656747352216,0.6699999999999999,3.712844,11.32932,2.0,1.0,-1
264,VCl5,mp-1101909,2,-4.0156067900000005,2.2263951085007356,-1.4567466310500006,340.41200239362416,1.0463,6.413424401925295,9.255987386897717,0.0,1.0,-1
265,SnBi4Te7,mp-1101917,164,-3.710032785,7.2470494686517775,-0.2456314845833329,423.39942256097504,0.6355000000000004,4.4605494675237045,24.572134,2.0,1.0,-1
266,AgClO4,mp-1101933,11,-3.992915775,4.034353320631651,-0.4814042991544447,170.66475803201675,2.8481,4.966207,6.731999817514554,2.0,1.0,-1
267,CO2,mp-1102227,92,-7.669546658333334,1.572887760243974,-1.7635094458333331,185.84795660231262,6.4314,5.069311,7.232025,0.0,1.0,1
268,AlPS4,mp-1102285,112,-4.8692844808333335,1.928293011864785,-1.0274809543452377,320.7165918689179,2.8618,5.75862,9.671294,1.0,1.0,-1
269,HfTl2Se3,mp-1102545,11,-5.084306624166667,7.824776763054023,-0.8896017503385417,349.78915359644463,1.0100999999999996,3.9433800000000003,10.824248079897883,2.0,1.0,-1
270,NbSe2,mp-1102559,194,-6.522410289166667,6.1384160450753305,-0.8247009573958337,271.4100835560066,0.0,3.4803840355720803,25.872656,2.0,1.0,-1
271,ZrTl2S3,mp-1102830,11,-5.261758175,6.227389490701528,-1.3134288098958329,317.94686400218615,1.1704999999999997,3.8313839999999995,10.464384482871843,2.0,1.0,-1
272,AlCdCl4,mp-1102961,2,-3.3190313475,2.4872469246496407,-1.7050530980066665,375.4762886007415,2.8206,6.7543169999999995,9.745315151497822,2.0,1.0,-1
273,Sb2Br9,mp-1103073,164,-2.4484090318181817,3.261785197422843,-0.3583780009090909,490.0776105550715,0.0,7.791901934356336,9.320673,2.0,1.0,-1
274,GaHgCl4,mp-1103091,2,-2.7320863766666665,3.5626374713171223,-1.34088974759,384.1814769716201,2.8578,6.673274,9.760637554681047,0.0,1.0,-1
275,TlFe2S3,mp-1103174,63,-5.6902985175000005,5.512697683779581,-0.7368604607291681,248.36755336142662,0.0,5.148823,7.008631974086026,1.0,1.0,-1
276,SbSBr,mp-1103194,33,-3.74166926,4.309229776223346,-0.6620300443750006,360.2649713773214,1.829,4.014094999999998,10.220930000000001,1.0,1.0,-1
277,NClO,mp-1103281,14,-4.9949489125,1.7428776294329364,-0.5109527014633333,249.46649375456587,1.7027,6.1008830000000005,7.64781193778907,0.0,1.0,-1
278,Mg(BH4)2,mp-1103290,164,-4.003508609090908,1.0546575205650923,-0.28742161975393865,85.00709086871326,5.7238,4.277023621897008,5.365883,2.0,1.0,1
279,BaSnF4,mp-1103397,129,-5.334073427500001,5.027274424013648,-3.3989495574600004,219.34342841040058,3.8059,4.422544,11.21451,2.0,1.0,1
280,Bi3Te2S,mp-1103410,164,-3.8701929108333335,7.437214240521281,-0.2985771346875001,408.23756340291465,0.10160000000000036,4.378580422185254,24.587575,2.0,1.0,-1
281,Te2Ir,mp-1103512,2,-5.310502908,9.881906119996898,-0.2688254813333335,375.9160421781083,0.0,4.030139,14.460901985218243,2.0,1.0,-1
282,Y3AlC3,mp-1103810,51,-7.6525839157142865,4.323892772947657,-0.3918223057142843,253.2586023281484,0.0,3.589179,9.997305,2.0,1.0,-1
283,Sb2F13,mp-1104255,2,-3.9342739046666666,3.249423156264589,-2.1525969566980003,250.6577671314381,0.0,5.362273629168229,7.675765129170121,0.0,1.0,-1
284,C3N4,mp-1104403,187,-8.400771937142858,1.9123990483605653,0.0978324700685716,159.86977195922654,0.8470000000000002,3.619417,7.141649718596188,2.0,1.0,-1
285,H6W,mp-1104418,12,-4.541051782142857,6.1051674434599175,0.08702628046857137,103.29474085833792,0.0,6.006663076101072,7.0816032562568765,2.0,1.0,-1
286,V2O5,mp-1104615,2,-7.400644928571429,2.1056565716161253,-2.2531964308928574,286.86429639511795,2.4322,6.2899,7.363815405943714,2.0,1.0,-1
287,Os(SeBr6)2,mp-1104676,12,-2.662728276666667,3.895381089063119,-0.13857655097916674,557.1524811940935,0.0875,7.015340708981781,9.390317434157858,0.0,1.0,-1
288,TlHgCl3,mp-1105094,62,-2.419136579,5.614203030128577,-1.133759323956,604.9565757474827,2.6787,4.491792,14.158435999999998,1.0,1.0,-1
289,As2O3,mp-1105118,4,-6.0293473460000016,3.7543488998411783,-1.6183007027499996,350.01901256938044,3.4624,4.612469,8.923448274352744,2.0,1.0,1
290,TlSb(PSe3)2,mp-1105142,4,-4.032832977,4.93109438706108,-0.20356349612053606,580.4540941615821,1.5530000000000002,7.04,10.197093411256565,1.0,1.0,-1
291,TlCu2(SeO5)2,mp-1105161,12,-4.955973539333333,4.547650567326445,-0.9554039418124992,237.11942817892867,0.10249999999999998,5.837581563464445,8.862565200194581,2.0,1.0,-1
292,SnBr2,mp-1105170,176,-3.198944881111111,4.584559007304661,-0.7711365694444446,605.2796166624597,2.4179000000000004,4.383655,12.626835354447449,1.0,1.0,-1
293,Ba3Rh(CN)3,mp-1105268,176,-7.1599476985,4.462035355684541,-0.694049796214,441.32231009539635,0.6682999999999999,5.900908,9.29294126570108,0.0,1.0,-1
294,TlSb(PS3)2,mp-1105300,4,-4.518456801,3.649754023201909,-0.7029402865892855,528.2060541814405,2.1806,6.7876179999999975,9.878807850403053,1.0,1.0,-1
295,NbAlBr8,mp-1105368,63,-3.674872755,3.25242382743203,-0.9806434359999996,775.1439221651411,1.534,9.181731,10.375283046987633,0.0,1.0,-1
296,TlIn(PS3)2,mp-1105440,4,-4.4057141665,3.3994207292058207,-0.7279294030892863,560.3211248796022,1.6284,6.705216,9.300977,2.0,1.0,-1
297,SbPbF7,mp-1105453,2,-4.699981061666667,5.659563881602508,-2.723814478703334,271.0753275031026,4.0524,4.8426919999999996,7.883744042807263,1.0,1.0,1
298,HgAs2H2F14,mp-1105456,2,-4.114079597894737,4.038690886541405,-2.2199168415210533,254.27094204758686,3.325,5.032787,7.842687609651492,2.0,1.0,1
299,Ni8Bi8SI,mp-1105564,75,-4.756033010555557,9.352676617052447,-0.18056798822916734,408.4218441177902,0.0,4.210371,9.849049,1.0,1.0,-1
300,Y3Co,mp-1105598,62,-6.7711373775,5.148898383530766,-0.1442045937499996,420.0943532850076,0.0,6.314404,9.482838000000001,2.0,1.0,-1
301,Y3Ni,mp-1105633,62,-6.534222859375,5.094566393129406,-0.2393353543750001,424.26189275158094,0.0,6.366739,9.703759,2.0,1.0,-1
302,Te6IrCl3,mp-1105647,167,-3.6921258665000014,5.532925305557262,-0.5461469734780003,638.7600497564075,1.2223000000000006,9.224073136488297,9.224073375350011,1.0,1.0,-1
